reviewId,content,satisfaction_label
7a03af19-ca66-486e-b5c8-ed3c328c1b0e,app load correctli past week,1
7500e126-51ed-4109-8507-b94e9bc9b533,good,2
55d03c74-2bcb-469d-a4d1-52ea98a6370f,aok,2
ab225c7a-6962-4456-ae13-16252d8ce6ad,app show order ongo sever week,1
328541ec-6015-41e9-ac24-c4839655ae88,excel shop app speedi ship even without prime issu taken care promptli,2
1722eeb6-e23e-48c9-8e1a-f5965e2c7857,app chuck add,1
d9b3eec8-f027-4ad0-aa81-f02149995d29,look invoic result unavail mobil download document order multipl deliveri refund desktop websit guy cant hard offer store app still legal duti deliv invoic least give option deliv via email,2
d9f0a23b-c137-458e-80f7-c99790ed8492,done suddenli app chang countri without permiss search brook shield allow get old lot creepi stuff come never book search googl link amazon come done,2
8ecc54a6-f1ad-43f7-938a-a85ab16748a2,احتيال ونصابين طلبت اوردر من ايام وبعد ما سعره زاد بيقولي مش هيوصل محدش من الادارة كلمني,1
52d93c8e-bfa4-4ea4-aa19-c21866ec311d,decad ago drunk driver hit car leav crippl difficult get need visit multipl store get need struggl liter everyth need alway avail absolut easi order addit price alway shockingli low especi compar item local store wasnt great enough ad option set subscript item famili alway need deliv,0
aef24418-a780-481f-a341-6e88c0501a14,luv amazon,2
c4f26b1d-c045-4ba5-a1bf-8d6f975d9f03,bought one tablet doesnt work app arent amazon affili updat time even use cancel account caus amazon doesnt care custom servic give run around,0
d96895d1-26e2-483f-af99-fa36c65674d5,place sever order day fli state fli aircraft back singaporemi first order place hold could verifi credit card sent copi remov hold order next day place two order place account hold sent credit card statement ask bank account rout sent order cancel send text messag email confirm order kid bday bad,0
c01d90e2-27b3-4e65-a81b-111c7ea5750b,order thing recent suppos next day deliveri get messag say sorri parcel lost one witch dash cam need day later someon hit car disappoint deliveri servic use,0
2180dee6-a1f3-4571-8d42-0cb131014c9f,awesom,1
c9d459a3-50b4-4ad7-94d6-ac8feff899ed,wonder big,1
41b2cc4a-a6d9-48fc-8ef8-3d0a03c4af32,fast effortless thank,2
2ca13bbb-ff53-4e1b-9d03-dd6aa7a6da06,amazon ask repli back email regard deliveri issu repli back get system gener maul say sorri youv written address accept incom email amazon make custom fool shame brand,0
46c8cbfc-a136-4ad2-a299-a0a54f795fcc,great app,2
aab41ace-9d06-4e95-b05c-f97daf22fd86,hate garbag preload phone cant ever delet,0
2699030f-2be4-4399-ab94-1f8b11c2aba5,worst experi use first time firstli got wrong product deni replac said refund also product taken hous didnt even start refund process give variou excusesand today month still didnt get proper repli,0
56c99a8b-cb12-4cde-ae41-e5fb207477df,horribl,1
e0e34807-b3bf-4198-9808-ee9665c87c6c,ye use amazon prime deliveri fullest star sudo protest bezo pay friggin boat amazon want anoth per year prime member watch commerci realli top limit qualifi prime content need rent buy netflix popular ap million subscrib let debat begin,2
2727bd4c-abe5-4556-9223-66fdac4f8377,right amazon bait switch deliveri date import keep get constant crash show dog say go amazon home normal love amazon situat far bs,2
24fe1074-869f-4448-816d-c7e9617eb680,nice aap,2
2fc54fb2-6607-4924-a922-d37a2fbaddcc,horrend l w must app made china,1
4ea5ebe2-c1d0-4758-b863-e54c42619bfc,love site,2
35081814-a8d9-42cb-b2fb-b60ceb1c200b,happi amazon point state pritam problem charg card suppos cancel servic two month ago still charg cancel subscript zi even anger told amazon polici expect payment refund within busi day someth except abl extent charg suppos unaccept thank pritam,0
c1d6b099-9421-438e-9559-abf96331eb43,dislik almost everyth amazon ive lock account sinc open say suspici activ yet custom servic cant find anyth wrong take sever page nonsens even find custom servic number plu show prime play automat look preview ive tri everyth resolv issu get respons custom servic everi time id rather shop person save money dont need order home,2
f5400970-869f-4d48-a2ec-2a5953ef8d74,start use frustrat alreadi return previou page even use return arrow permiss want go exceedingli beyond anyth need simpli function properli go app set view detail list everyth permiss may use seal uninstal,2
a37e175c-c104-4571-bca6-99f6fb6b7b3d,poor vet shop lead ton scam shop take money run,0
01bfb83a-acef-4446-9c03-e186a28610c5,order someth happen move order later date last order reschedul date differ time say told put hold lie,1
5207c8fc-12a3-4d4c-8b5c-5b97ffc44730,updat still freez crash constantli,0
4adcd024-26c9-493c-b3d5-928f56b2fc9a,use long time longer benefici cancel subscrib save without explan found cancel subscript without explan call ask wont give us answer poor custom servic lose custom goodby,0
99aee7b7-91ac-4c0a-8baf-3fca083c1db2,well design app far easiest intuit onlin shop experi ive im also prime member free one twoday deliveri item certainli enhanc experi keep great work amazon,2
60a244f4-6519-4a6f-b9ec-5ce784f6ae29,basic bait switch start good everyth expens worst chines qualiti find,0
f76b048c-c208-426d-a4d5-e62209e8b4b0,get birthday stuff,1
676a6c33-c863-4fed-a06e-effc68e8b921,brilliant,2
6743d943-2d4e-4d78-b4e6-890376502ba6,issu charg custom support best help resolv deliv smile militari friend almost matter,2
b393ce1c-97e8-4375-9c74-3e768127902a,nice,2
42f9669a-0973-4740-9ad5-6b5fe7bcc715,great shop spree couch find everyth need want retail store compet,2
dae91f06-c80a-4e39-a90d-83da8565feb4,deliveri date never accur inform constantli chang click process order usual wont get accur deliveri date your check sometim protect deliveri date searcg result screen right lie,2
601ae15e-6b69-45fe-b7e0-d7a017821fd6,rate app due googl play refund fail purchas dont buy anyth googl play cant trust,0
7502e1d0-e012-439f-98ff-dfa5c3e4ee73,hardli use app keep get messag say uh oh sorri someth went wrong end prompt go back home page annoy,0
d7e004a4-9706-42fa-82fc-b1594f2b7e1c,amazon deliveri worst,0
df631aa5-a11b-429a-8439-0d4e1ab033cf,im get aw sick purchas deliveri date continu push back pay prime item prime ship expect prime ship get refund servic sold cant keep end deal pay prime shipment incessantli delay issu nearli year compani stop lie custom,0
62f2f94c-0850-403e-a64c-8e375d79fdeb,easi navig easi shop,1
94b0d313-f87d-4c8c-9857-1102dbecd560,great applic virtual anyth purchas deliv promptli userfriendli,2
7875c514-76a4-4875-87b1-2d842dfc0d71,vari good,2
203a4320-11bb-4b74-b561-83bb67283c9f,tri contact amazon chat associ way tri contact someon deliveri driver deliv packag neighbor walk street tri spot packag yard chat associ transfer someon els receiv help even close resolv problem,2
7c853857-b69e-410f-a2a2-7dfc204d6a58,اسوء خدمة عملاء واسوء مندوبين بيرموا الاوردؤ ع باب العمارة من غير مايوصلها طالما انك دافع ب الكارد فخلاص مش بيفرق معاهم استلمت الاوردر ولا لأ حتى لو بمبالغ,1
cb721856-05d9-42a0-90b0-d41419e13cc8,love,2
c1a39870-e61a-4ffa-a62f-2550c3d18d37,happi,1
36274860-01e7-4886-938f-4a5b97fc980f,nice spp,2
03776fda-cf4a-4702-9466-53a23fccb6c3,good,2
411a1547-2111-46db-8e60-8f26910efb12,good,2
c56d8ea3-ec3b-4d58-b9ac-0d2d046ebf74,terribl deliveri slow item arriv poor condit,0
2ce02898-d412-4b3e-85ef-ee66ece862cb,data main bank card compromis amazon dollar charg card amazon contact ask last card gave confirm ident didnt take card account even prove bank card may sell data let whoever use stuff address name card compromis need better secur measur inexcus,2
bb3f3eb1-63e5-48ed-b6e0-725aa820a7a4,work samsung fe g last day,1
9ebb59bb-3474-4c73-88e0-6205b7f6e2a5,great,2
7cd6127d-6a6c-4655-ac4e-d6928bfe78da,great place shop,2
a52d54d1-ff30-4a28-9651-48a313ef5833,want refund free ship amazon prime amazon held order want prove debit card link address ship noth order want refund sinc ive receiv use subscript thank ronda knowl,2
58e8febb-0d43-4368-9fb8-6c2773865685,consistantli send packag adress list account horribl custom servic never time clearli use bot keep decent star rate,1
b8a6eb62-05b3-4bf3-a20a-5de2ab5c3b9b,anyth need anytim anyway day right away,1
239f4d81-c16c-4169-a305-efe569443c3d,lock account updat phone number amazon made imposs order cant track order ill delet account beyond frustrat,2
6961f2a4-8910-4e2c-8808-021114419312,terribl experi amazon custom servic order item promis would arriv next day didnt call advis reorder cancel origin item three week call refund wasnt process told wait longer still couldnt help properli inform begin would avoid delay custom servic mislead unhelp leavin,0
87d09eb3-f240-4de6-83f1-80aaa1e0dd5a,driver neglect hous packag lost almost week carrier facil extra prime day ship would like refund nd packag amazon,0
64470768-4d3a-4cd3-bccb-bba5a050d71a,reason wont allow cash deliveri account event though past cancel failur receiv deliveri appal amazon treat order abl make cash deliveri brother account,2
94214e4d-8196-45dd-8905-c21b88873c88,issu ship entiti quick ship date fine,2
4454cca2-3026-42b9-b302-6b2116217b94,love amazon,2
afaf68cf-eb7a-4971-9192-59abcc58109f,ad alexa app show item low price select go app price time higher hate amazon hate app uninstal shop elsewher,0
dbd6dfdb-baf0-47b8-9b7a-0ba80a268b1d,love,2
d463dc31-c217-4954-8574-4a0f8989dc69,shop,1
7abc4308-d539-4cf4-8135-d3cdb4a78250,shop amazon fairli good overal recent theyv made cant leav review unless fit guidelin ive account sinc get ridicul main issu receiv defect product wasnt blame amazon directli wont let write review seller guess amazon take star wouldv given seller,2
cab91e82-128c-499d-9b58-1fd50e27a93f,deja realizar la compra con tarjeta es un asco,1
e9071036-0e28-43d5-adf2-007792fe2911,wait,1
3ffcef1f-9ade-4c51-8c20-085a79a9ca41,wont let buy amazon prime gift card canada,2
32d8a898-b407-4cb5-8dbc-57e83c0d2277,fast effici form onlin shop,1
62e1fb06-f4a3-45b4-82f4-692af3d62298,love amazon alway conveni,2
3dcf8ef6-a685-445f-8795-a9a0a2bb75ad,liter temu point also frequent dont free ship add compani ship fee total cost,0
85a60f1b-0230-43e5-ae25-244f98d79710,anti union activ,0
9374f71c-5482-45bd-867f-d5fca5f4154c,deliv packag,1
13d45e1a-7730-4bab-8605-c4d4c369e789,find today lay worker quebec amazon wearhous close may time close account support compani doesnt support us disappoint,2
c2c28e59-4e90-4e46-ac0e-57724f6c9bc6,good price,2
4a947201-22d3-422e-90f3-acf64649f98b,sux,0
ac7d1122-d82b-49c7-8270-ae548dd252d6,alway plenti choic fast ship,1
57b2c815-94ff-4ade-8058-dce6bbf7eb5f,excel servic prompt deliveri easi return good,2
fccf2745-a150-4171-91cc-48ded57cb069,im cancel membership closur quebec final draw temu way better,2
8e9fc4d5-ee4d-431a-b5ab-f3db4914e96a,good,2
9de63e20-97f4-44c3-aadb-af7506a05530,watch bank account bought calibr tool ada system honda never got use return cost usd show amazon app return receiv up issu refund coupl week later amazon bill account amount calibr tool call tri give chanc make right told noth could return window close,2
29784dd5-aa1f-4ef7-9f99-ba2b0804eba0,app revamp cart gone christma gift card gone complet reset actual activ shop today cant get hold custom servic within time frame would avail app allow talk anybodi,2
01538a3a-6aa7-4dfe-9430-bc363119debd,zeroooooooooooo,1
b5a9b9d1-cf29-406c-a41a-d8d362099dc5,good,2
ac0eb498-fd1d-42d9-b88d-c0ffb13ebf4b,uneth ban sever countri good reason,0
37195382-2abd-477e-a953-7bc8063de13d,want buy iphon amazona phone tap say current unavail,2
a1be13d8-c611-48a9-9032-03296acaedb8,great,2
043d17df-f093-4f46-abd9-858591251b63,absolut great,2
b8ed2a73-ab1a-4e98-9de8-5a63d868b6c4,one worst app acord custom servic lot issu fault put account hold nd time,0
0a8ea905-e070-426d-a439-271127a12815,turn seedi amazon use alright even sever year ago look like organ crime got hand seedi ad galor send defect item keep peopl money instead refund money receiv item back use sooth reassur word actual anyth,2
a0e85f5f-5d76-443d-9132-515a7e199d4c,use love shop amazon prime take forev get packag even packag say get day take sever day get think go tri walmart see,2
36ad25bf-9070-46f4-993d-ea5faed775da,never even sign prime subscript cant afford buy gift want get thank,2
2c960952-fbf9-4833-a00d-1eeeab34682b,greed gluttoni thing youll find person charg app,0
cce6ae94-d348-4dde-9fb0-4ba3581d5619,conveni,1
b67b02cf-247b-4bc5-8a19-29cda3daeb9d,im glad amazon lose popular fast rate realli shed light consum power choos product servic believ benefit societi harm,2
879644a7-f9f8-4bbe-8dec-88a81679c739,great app issu need talk someon imposs get person that im buy stuff place find everi one els first amazon prefer shop place talk person there issu even cost ne littl piec mind get know talk person make worth,2
afee7130-fb84-4a7d-98d9-404becfd291d,search brand bring load brand interest,2
04675693-019f-42fd-be07-f41245177055,insert lower higher price search product instead occupi space multipl optioon price there sens also couldnt find gift card messag anoth nonsens may show insid account app horribl go ind product slow annoy,0
ee348df4-84ea-47a3-a2aa-59ee0682f27d,love amazon shop,2
ada15d19-4620-4ae3-be9f-a5e6f5a023f6,good,2
51a8e659-2bb3-4917-8e13-cd268579ae8a,great dont shop much use need,2
78773171-12de-4375-9c91-591d821f0cf8,item fee deliveri feel isnt alway appropri item rather small otherwis enjoy servic amazon provid,2
ae88b2a0-ab6d-401d-9716-4077d11e2d1f,notic recent day deliv tomorrow filter option remov see morn announc amazon close nearli facil quebec claim statement wont chang anyth custom dont see theyll abl keep deliveri time intact theyr let go peopl essenti remov invest quebec economi dont provid better reason ill cancel prime,0
bb5b12fa-44e1-47d6-9f69-05bcbc2a4fac,take age load,1
3c204385-3385-4b3f-8834-ef90d31346ef,amazon love order thing,2
cfd45fe5-cd8f-44b7-af22-62596b5441e1,recent discov gamifi shop app like temu made realli appreci amazon even never knew take grant year nice clean simpl experi easi manag order ship,2
0b7c8ba7-281e-43dd-836f-e9e0c8e398e4,dark mode amazon dark mode set,2
06e7f1b0-bbed-4770-9dab-100aa44e3605,awesom shop experi alway,1
f5a21011-1309-463b-ae69-47247c944a4f,great shop app love amazon good groceri holiday gift birthday household item toiletri much,2
c010e467-e54d-40cb-8e7c-56eacaeaa4d3,recent gone downhil work amaz use almost everyday last week constantli doesnt open function uninstal reinstal still,1
50240225-01fe-4230-8104-f0a0b40bfb45,better stupid teamo,0
8f00c30f-8ced-4586-a590-b7c4face6146,youd think would easi updat profil within app find updat email address frustrat want see unavail product mayb includ filter view stock item,2
ba4f76a7-0ef2-4f1b-889c-cabae9112134,star cant order everyth get cancel noth done ive got govern identif cant order thing joke,0
2280647e-5568-41b6-a0e4-38384f32e6a5,complet love app order amazon time love fast servic product,2
cf1ea08d-ff4f-419f-8f40-d45f6408a043,great,2
afbd3491-a30b-4eb6-a998-9d185a934236,love shop comfort home quick easi reliabl,2
168775dd-189e-4edc-bd3e-241617d8e337,بطئ و اصبح اسوأ من زمان,1
27d2c2e0-0b6e-4302-9d5b-1b60445927f7,turn rufu thing extrem annoy close pop everi search also would nice abl switch anyth concern prime im interest dont need ask everi time make order,2
c2ce5141-369c-44a1-b55d-3d60757d8905,wont let make account,1
fd047150-9f3e-4c40-9c4f-e4e5f865d513,good solid safe use year full fake staff fake seller care get refund back practic imposs even thing document prof done part right dont cear drag month next thing know tell expir claim gone,2
91e2f2a9-b126-4e93-a472-077141b8de5b,one favorit store shop line love receiv purchas usual pretti fast,2
4bd15568-fcea-4bfd-8975-4c06366fe722,recent ive tri purchas item includ gift card order get badg howev appear afer purchas use app im bit disappoint updat badg improp pleas resolv matter expedit updat badg complet goal updat badg accordingli,2
92eb936f-c76a-4f91-8287-0c5710de0e22,terribl app terribl compani dont trust data support racist treason action trump support compani approv anti american behavior,0
2e00e31c-ef0d-4f09-a7d2-65f9deccfb2a,amazon alway seem need reason price quick deliveri aswel,2
4047601c-f00a-42da-9c2a-28b69ec55d11,perfect first experi app stellar specif custom servic app there click us call back function never seen well done amazon call back immedi deliveri queri solv spot,2
be48a50a-062a-476c-bc82-d7ca783ca2c3,put order process packag come close provinc your youll better idea packag arriv farther order form place that closer,2
80c251c7-8378-4563-9aa8-ef824171931d,dont support anyon support fascism,0
da52dcfd-3c72-4934-9530-b2af9d23e2f8,fast simpl stress n frustrat freemost time return aris problem occur up store outta busin pain tryn locat custom servic return get confus miscommun pop great deliveri system great websit ez order great commun great rep phenomen discret,2
15969fe6-299e-48f5-8cf4-6c2a6c784f13,best shop platform hand,2
507add51-7a26-4e56-91aa-9f863df113fb,zero star could hate way list slow fulfil order five day sinc place order hover ship day eta five day tf yall,0
5869428a-4b26-46ff-ba0d-cc362101bf67,quit automat enrol amazon prime,2
52a616b9-7620-4c44-b33e-8a6236b9e29c,neg star terribl servic packag keep get deliv random place updat deliveri instruct clarifi live driver keep leav packag random neighbor neighbor shelter mental ill homeless ladi she steal stuff im work report incid claim would never happen happen report order happen,0
29849185-f463-40a6-97f1-d6e7bb100766,pleas get dark mode app everyon blind app,0
35ca2a23-4434-4af5-a65b-60cdd7e4b8ee,place becom expens shop place shop afford day ship actual day two day actual two day ship amazon lock prime subscript worth end pay content would rather avail prime account need subscrib anoth stream provid said content delet save money,2
62b32efe-0bf2-44bc-b32b-cdc9b7766413,prime still hard get refund undeliver order product low qualiti pictur noth read label defeat purpos pleas let us decent qualiti pictur seller,0
c3729168-cfc7-484f-9a2f-dcd1261f1845,app keep close frustrat also make imposs cancel kindl sub without get onlin ripoff also price high,0
4dfa9547-11e2-4165-a529-fc00135cf88b,hard time payment method,0
14f84174-c159-4628-a515-26fa5bc39fac,wish order would go bank account better keep track financ,2
90116b19-0a64-4d6d-a90e-b3eb12aea438,disabl unabl get shop amazon quick deliveri alway done perfectli return need go without hitch highli recommend amazon shop need,2
980f8b6f-c802-4052-b02b-6c61362200ab,great price ship goodif get job,2
d8c068d3-1b7a-48b6-b004-e8b53ad2b97f,expens product,1
f6cf9009-b910-4f5e-a289-92ed49085a62,access app hacker abl intercept account hide purchas cost dollar dollar order,0
cffd1b0a-399d-44ae-83f4-2a80418f506e,app keep start keep app forc stop like amazon hour notif intrus app develop allow decid want interact app,2
b60767f8-9ac2-425a-8f7e-420ba29fc9c1,super servic,2
b16b391e-439d-4557-8176-61005e086f75,love im abl find great varieti choic read peopl review make final purchas,2
cf22092a-a056-4f68-9c30-37a413c4b0ae,caught check trump wife illeg immigr usa trump inaugur much hush money paid yet price mar mayb marri elon musk girl,1
c7b5bbcf-2642-4b6f-87f0-e9a0b4b00816,love order receiv next day order amazon mani time delay item overal pretti happi,2
c03bade9-450d-4bd3-bd51-9e81fc34b1d3,good,2
d4bd4aeb-b22e-4afa-9b8c-11dfee60a1ce,remov,1
d6e62458-9dc6-44b1-8c24-7fed5a3db0c6,worst app ive ever use entir life,0
55a876f6-de1f-4574-a40a-41e1b72f43a1,amazon driver must learn leav box etc close front door posssibl alway leav deliveri step anyon go see deliveri extra step sure wont hurt up usp alway leav deliveri door cant amazon,2
b4a76577-7fe8-4e4f-ba00-0b6766b46972,g free month yet get overcharg g,2
cfdae717-d38e-47f5-951d-0bbfbf9bc6ae,great never order lost great work yall,2
779fbd2a-849d-43a0-bf7a-e00710b26d38,would great could creat bundl product often buy togeth save bundl shop list ad cart buy like minishop list,2
b551705b-2fdf-4ae1-bba6-e3bd4c78a32f,horribl custom servic,1
8c0a058c-f535-4ce8-9a61-03e8ba2a4f33,new updat jan constantli crash unus pleas fix,0
1d6ded05-ae0e-4ffe-b8db-8209ebb2731a,app made keep rich rich poor poor,2
5727a58c-7ac0-43ac-b16e-02ae0d42e24b,thank amazon,2
41b20d90-5df2-475e-afd6-6b197881b654,yuck total garbag noth posit say app good day,2
64c088b1-2cc3-4a7a-a5c0-7e3185df19f3,last order problem day late cant updat ive tri day noth say way run late,0
e002152a-006c-43bf-bb88-67598a33bbe1,could select neg star would order pc case month ago week sent state back across countri request refund extra week still dont goddamn money custom servic pathet joke im piss ive resort type review vent pleas anyon ever see check everi option amazon youll save lot time money frustrat joke compani,2
9cb19ff2-780c-420e-9157-74565ec65471,horribl app buggi got inform ident stolen,0
ed4c84dc-2597-46be-a08e-b5b29d178c81,like amazon,2
07b7c9e1-cd6f-4592-aaa0-4f97476fc5f0,cant join prime mobil app use abl useless im sure want lose valuabl custom rufu ai annoy cant evan disabl need option disabl im use amazon ill get rid echo doesnt happen next month,0
3d19f4d7-5543-4d00-97ba-58ab5df927fe,couldnt chang order free deliveri even though option earlier day,0
416c49c7-5d10-4834-82ef-cf5d7fcff87d,horribl user interfac,1
fdd0a63c-deab-4c22-9f18-b20a0b7d2bbf,need costom servic forget guy make us stupid talk machin cant solv troubl refund costom correctli still custom servic,0
8a0de28c-9992-4c0b-a886-27e25d4321c4,awesom experi,1
9b71b0cf-6813-41c8-9671-e1c250fd246d,unless order fragranc end break meal inyour unabl return fragranc overal go amazon,2
e29eaf8b-db40-443c-a882-9dc76b992885,gut,1
5b73890b-70d3-4174-8c6a-648a69f05e8c,quick easi use there multipl unauthor charg made amazon,2
eaafafb5-2218-45b7-a8be-4ab1787ca33a,order small honey jar im sure pack deliveri bump receiv honey leak contact worst custom servic ever ask photo share link upload photo tri mani time didnt work inform agent shehe kept say tri later make time amazon wast time end chat without solv problem rude,2
3e443e7c-caf1-4469-ba64-7f00db77662f,great app glitch non stop,2
dad19dcc-de4b-419a-891a-feb52f371c7a,love pay cash option,2
38776d44-7aea-46fd-95ef-f0bb20f31fd6,your next bezo,1
207a6cd7-6761-4f78-8c70-7a982cf4135f,amazon took money subscript make dont even know abl tri stop futur deduct,0
bedc3690-e1b7-408a-b807-ac1893179331,scroll stutter especi user review section pixel pro android clear cach fix temporarili user review new product page visit fine product page alreadi visit start stutter seem like cach corrupt,2
d490aa39-d9d9-4c87-b499-9cf7f82b557f,preorder book game etc amazon reciev product releas day promis still take money your better wait line buy new releas item person,2
fdfdae72-b270-45aa-87a0-93cb92eb44d7,man bought game pc amazon honestli still wait good servic,2
6b7daa6e-a4b4-4b3f-a240-e6355da6fde6,filter quit frankli suck littl point use amazon may want start new filter edit search filter still complet suck crapmazon even bother develop app edit amazon tweak filter even wors beforeeditnow regularli crash would like lower rate star zero,0
560910f5-a20a-4272-8149-0005b8864fc4,excit get get shop,1
00552fea-24eb-408e-9cc8-810e60f86e3a,dont use amazon googl play wont let uninstal give,2
5a93bc91-24bc-4f52-bf16-d887b045e7b9,conveni,1
b2eb46e0-5fbe-459d-bf4c-bd3fee3c02d2,corrupt,1
accf8049-1ab4-4777-869f-ddc0b48a2cf1,easi understand,1
3d0ca6e2-ce41-4607-b18b-a132f934da86,use year,1
c5ebf2f0-a6df-473f-a2c6-525ec359ac89,bad soooo bad amazon egypt,0
843569e3-835d-479e-9610-56a572ad8e52,good wish guy reciev button packag arriv earlier estim let guy know receiv earlier wouldnt say packag mayb lost estim date come,2
722ff8d6-ff76-44ca-91a9-661d3d0b8ff0,receiv almost damag item contact amazon custom servic servic rude unfriendli first last time shop amazon,0
a35ed828-e9a7-451d-9352-96636d70d9f8,alway fast easi navig,1
0a018827-c3b9-42e9-8e6a-c3a832fea5ba,mani error,0
29e5e93f-8b89-450b-81a5-31f01186a4b3,bad deliveri solut limit time morn deliveri,0
66aa1c92-7c59-40e2-a380-364faae3be10,new ai app featur auto launch suggest question make app sluggish restor app simpl shop let consum option click link see common ask question,0
d79ce4b0-181e-4019-bd19-63134a2f382c,app up down quit happi recent minu unexpectedli high price item,1
45619349-4d15-43ef-be5f-58b5f9c987de,there enough money amazon spin secondari servic haul give consum way purchas directli chines god forbidden add filter amazon app filter usa made good,2
70beadd0-fb4d-462e-8ae0-15f9a6e18af1,amazon não presta viva mercado livr,2
a82a62e3-b27c-41a7-9174-0aa827f0e4cf,horribl compani,1
ae4e299e-4bc6-45ec-8b0e-e70746adca40,great servic didnt get earlier dont know,2
839c5d8b-0179-4ba6-89a9-d62d9cbb66ed,reliabl,1
e807ede1-d4b4-4ce3-b7d2-5ca70a5dc931,tri make purchas click buy amazon use old card pain rear deal shouldnt major issu account got lock also pain rear good secur reason couldnt chang new method payment confirm account screen send email effect could confirm account old card longer exist,0
f0c7e89e-e676-4b3c-8d90-772f7cf9975e,guick easi purchas,1
33524bf8-e0c9-4ef1-9c8e-2518a348bda5,great app,2
28d13b21-fddd-4657-bd60-35c1808b8f97,love holi pleas add darkmod option fact amazon darkmod option pretti pathet also pleas let us disabl least abl opt rufu beyond annoy thank,2
2883daad-387a-40a1-a60f-2e687ea52ed4,bad experi cheater compani buy trimmer trimmer work complain theme amazon take return replac replac receiv three month refus return money big cheater,0
e834abf0-4243-4f4e-a61c-fcac6ba8b2af,bad,0
ff2fa677-24cf-4eb1-9413-5c26d75e9180,dont never order thing caus dont like give inform internet,0
e15ff1c0-26e0-415f-a1d6-097462880f20,best place lose money bcoz order anyth item show deliv custom servic like done investig packag need go search cant anyth wont use amazon shop henc forth,2
9a982ac0-2cb0-4e3c-8111-3755e8188805,amazon employe deserv better,2
990dec20-0a91-4874-aed8-295159be0524,ive look realli good place get bath realli nice,2
ef353a9c-1709-4415-9577-bd118fc73f24,love addict,2
5b1fcd78-ac15-4a62-b2c4-e59d4a63d6a4,one deliveri boy rudewhen deliv orderher palm jumerah raffl residencethey dont emir id that guard let cooper guard easi talk guard keep shout guard dont cooperateh even tell go get order els give back rude thumb tht deliveri boy,0
94b7fadf-4f61-427a-a03d-fb6c39a6f201,excel shop experi ive use decad receiv packag today arriv earli packag often thank amazon dont know would without,2
6d573245-e749-40ad-abbf-dae65cacb168,custom servic help need step verif remov account ive told custom servic repres mani time att live receiv text step verif yet keep request want read book kindl fire,2
78b40602-0334-4f63-ba80-fa112d6f5872,great resourc,2
94803f13-0073-4a5a-a222-9ec979cc4166,come amazon realli need review unless your wake year coma know amazon awesom conveni ya go,2
5bcb92c8-40c8-4577-816a-52b73e84a284,love app realli need dark mode,2
6803d02b-88ab-4774-a4ae-7881f079ff6f,last month packag deliv hous either cutrip open item miss cutrip open clear attempt see insid decid whether take happen item reach doorstep driver deliv packag damag case box packag clearli empti report amazon multipl time,2
bbfa09b0-12cc-4e39-88f9-34e292781bf4,truli like find bought someth china thought buy amazon thirdparti compani destroy america american compani sell american thing without tell us third parti vendor offshoot compani somewher deep terrain ought feel asham enjoy day last hope trump end amazon dont ever tri get money back nadda,2
6a7b93ba-20bd-4612-962f-4fcfb8151b7e,absolut love amazon order deliv directli door apart downstair entranc door make happi get without go flight stair packag,2
132bfb72-5b16-4ca9-9479-867681d92f7b,american temu everyth garbag,1
2e9f2d47-e77c-479e-b9b6-b7e9271c3824,bravo,1
42910204-0b35-45e3-86d3-abcb13241c50,great bargain,2
32a91aa9-0d49-43e6-b2c0-dcca518212f3,zero rate custom servic agent deceit tell resolv issu item late put packag togeth cost alot promis refund decemb still sell alot item that defect tell refund refus even supervisor make sens companypeopl dont fool cancel amazon account,0
de85e375-8147-44b3-a9bd-e92660ad9ae8,app doesnt work cant play video review product alway get error say oop someth went wrong return home that frustrat spoil shop,0
3b47b262-594f-43d5-8b72-dc54170ddaa6,defend,1
b9b24749-e620-42c5-8b6e-ecb65c689dbb,cant uninstal app youv download disabl,1
5aeff374-502c-41bf-8a52-2cfdebedda8c,didnt ask app want app forc phone carrier phone maker high secur risk,0
a673d78b-16bc-4f0b-bb78-c7c12268373b,alway get need,1
686bd615-9ae7-429d-b285-0611504527e0,help anywher cant rent buy movi payment methodcard use pay prime servic paramount add,2
fab8bf9e-3cf8-4506-87aa-f43708906902,custom servic gone trash,1
0b306e22-3d41-4148-8477-ce763b59ba21,good,2
d41336d2-9301-469e-a814-ef03a785328d,app stop work,0
8a534097-c71d-4e18-bb8c-97eaf69e5790,week ago updat amazon app android phone ultra issu load everi time open phone get dog say someth went wrong half time search return noth white page page half loadetc work fine iphon co worker say he also issu pleas fix,0
e0af6bdb-7247-4723-aa66-5e7ac6d4f624,amazon say next day deliveri complet transact chang day later deliveri,2
e0bec0cd-fd98-4748-9835-56d412db71b4,order someth deliveri instruct leav item street provid inform contact cant access build leav packag street hire driver know read,1
c76e6911-ff0c-4d01-be86-c9fb0b7daeaa,horribl custom servic lost order cancel charg document proof paid cancel order never got refund push order ahead cant cancel need never trust switch temu prove trustworthi reliabl store unik amazon,0
dec7bccf-144b-42da-90f4-301589153428,best shop app,2
c95fb4e4-5422-490a-a996-cd3d14c5f562,anitalacroixsmssanit,1
f7a2f80e-d03a-4e89-93e3-550fd3479987,good,2
a376247a-31b5-48c8-bfcd-1a68daba765f,definit use yearli prime membership fee longer worth yearli fee secondari subscript cost everywher good luck anyon who kid subscrib someth without knowledg,2
